,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume
1983-06-13 04:00:00 UTC,59.25,59.38,55,57.25,800300,0,1,0.88280286995902,0.88473982140365,0.81947945734592,0.85300361696462,4.48168e+7
1983-06-14 04:00:00 UTC,57.25,57.75,55.75,56,761300,0,1,0.85300361696462,0.86045343021322,0.83065417721882,0.83437908384312,4.26328e+7
1983-06-15 04:00:00 UTC,55.88,55.88,53.25,54.37,863200,0,1,0.83259112866346,0.83259112866346,0.79340511097583,0.81009269265269,4.83392e+7
1983-06-16 04:00:00 UTC,54.63,57.25,54.63,57.25,548600,0,1,0.81396659554196,0.85300361696462,0.81396659554196,0.85300361696462,3.07216e+7
1983-06-17 04:00:00 UTC,57.25,57.5,56.12,56.12,250200,0,1,0.85300361696462,0.85672852358892,0.83616703902279,0.83616703902279,1.40112e+7
1983-06-20 04:00:00 UTC,56.12,56.5,52.88,53.37,623100,0,1,0.83616703902279,0.84182889709172,0.78789224917186,0.79519306615549,3.48936e+7
1983-06-21 04:00:00 UTC,53.37,54,52.38,53.75,560100,0,1,0.79519306615549,0.80457983084872,0.78044243592326,0.80085492422442,3.13656e+7
1983-06-22 04:00:00 UTC,53.87,55.62,53.87,55.38,629300,0,1,0.80264287940409,0.82871722577419,0.80264287940409,0.82514131541486,3.52408e+7
1983-06-23 04:00:00 UTC,55.13,55.13,53.5,53.63,598200,0,1,0.82141640879056,0.82141640879056,0.79713001760013,0.79906696904476,3.34992e+7
1983-06-24 04:00:00 UTC,53.63,54.37,53.12,53.25,212700,0,1,0.79906696904476,0.81009269265269,0.79146815953119,0.79340511097583,1.19112e+7
1983-06-27 04:00:00 UTC,53.25,53.25,50.37,50.37,549300,0,1,0.79340511097583,0.79340511097583,0.75049418666389,0.75049418666389,3.07608e+7
1983-06-28 04:00:00 UTC,50.37,50.63,46.5,46.87,1.5588e+6,0,1,0.75049418666389,0.75436808955317,0.69283263211973,0.6983454939237,8.72928e+7
1983-06-29 04:00:00 UTC,46.87,49.62,45.75,49.12,1.3142e+6,0,1,0.6983454939237,0.73931946679099,0.68165791224684,0.7318696535424,7.35952e+7
1983-06-30 04:00:00 UTC,49.12,50,48.62,48.88,493600,0,1,0.7318696535424,0.74498132485993,0.7244198402938,0.72829374318307,2.76416e+7
1983-07-01 04:00:00 UTC,48.88,49.75,48.62,49.25,769000,0,1,0.72829374318307,0.74125641823563,0.7244198402938,0.73380660498703,4.3064e+7
1983-07-05 04:00:00 UTC,49.25,49.38,47.13,47.25,366300,0,1,0.73380660498703,0.73574355643167,0.70221939681297,0.70400735199263,2.05128e+7
1983-07-06 04:00:00 UTC,47.25,47.5,46.37,47.37,428200,0,1,0.70400735199263,0.70773225861693,0.6908956806751,0.7057953071723,2.39792e+7
1983-07-07 04:00:00 UTC,47.37,47.5,46.5,46.75,399300,0,1,0.7057953071723,0.70773225861693,0.69283263211973,0.69655753874403,2.23608e+7
1983-07-08 04:00:00 UTC,46.75,46.75,46,46.25,313300,0,1,0.69655753874403,0.69655753874403,0.68538281887114,0.68910772549544,1.75448e+7
1983-07-11 04:00:00 UTC,46.25,48.25,46.25,47.5,504100,0,1,0.68910772549544,0.71890697848983,0.68910772549544,0.70773225861693,2.82296e+7
1983-07-12 04:00:00 UTC,47.5,48,46.12,46.37,335700,0,1,0.70773225861693,0.71518207186553,0.6871707740508,0.6908956806751,1.87992e+7
1983-07-13 04:00:00 UTC,46.37,46.5,45.38,46.12,575900,0,1,0.6908956806751,0.69283263211973,0.67614505044287,0.6871707740508,3.22504e+7
1983-07-14 04:00:00 UTC,46.12,46.87,45.75,46,334400,0,1,0.6871707740508,0.6983454939237,0.68165791224684,0.68538281887114,1.87264e+7
1983-07-15 04:00:00 UTC,46,46,44.13,44.37,303400,0,1,0.68538281887114,0.68538281887114,0.65752051732137,0.6610964276807,1.69904e+7
1983-07-18 04:00:00 UTC,44.37,44.5,43.25,44.25,364400,0,1,0.6610964276807,0.66303337912534,0.64440884600384,0.65930847250104,2.04064e+7
1983-07-19 04:00:00 UTC,44.25,46.37,43.37,43.75,764000,0,1,0.65930847250104,0.6908956806751,0.6461968011835,0.65185865925244,4.2784e+7
1983-07-20 04:00:00 UTC,43.75,44.13,40.75,41.25,1.3611e+6,0,1,0.65185865925244,0.65752051732137,0.60715977976084,0.61460959300944,7.62216e+7
1983-07-21 04:00:00 UTC,41.25,44.37,41,43.37,1.4169e+6,0,1,0.61460959300944,0.6610964276807,0.61088468638514,0.6461968011835,7.93464e+7
1983-07-22 04:00:00 UTC,43.37,43.87,43.25,43.75,519800,0,1,0.6461968011835,0.6536466144321,0.64440884600384,0.65185865925244,2.91088e+7
1983-07-25 04:00:00 UTC,43.75,43.75,42.5,43.13,341200,0,1,0.65185865925244,0.65185865925244,0.63323412613094,0.64262089082418,1.91072e+7
1983-07-26 04:00:00 UTC,43.13,43.37,37.5,39.12,1.2008e+6,0,1,0.64262089082418,0.6461968011835,0.55873599364495,0.58287338857041,6.72448e+7
1983-07-27 04:00:00 UTC,39.12,40.37,35.75,36.25,1.3407e+6,0,1,0.58287338857041,0.60149792169191,0.53266164727485,0.54011146052345,7.50792e+7
1983-07-28 04:00:00 UTC,36.25,36.75,34,34,1.2075e+6,0,1,0.54011146052345,0.54756127377205,0.50658730090475,0.50658730090475,6.762e+7
1983-07-29 04:00:00 UTC,34,35.25,33.87,34.88,983600,0,1,0.50658730090475,0.52521183402625,0.50465034946012,0.51969897222229,5.50816e+7
1983-08-01 04:00:00 UTC,34.88,36.37,34.25,34.5,1.0377e+6,0,1,0.51969897222229,0.54189941570311,0.51031220752905,0.51403711415335,5.81112e+7
1983-08-02 04:00:00 UTC,34.5,35,34.25,34.38,453800,0,1,0.51403711415335,0.52148692740195,0.51031220752905,0.51224915897369,2.54128e+7
1983-08-03 04:00:00 UTC,34.38,35.62,33.87,34.88,552800,0,1,0.51224915897369,0.53072469583021,0.50465034946012,0.51969897222229,3.09568e+7
1983-08-04 04:00:00 UTC,34.88,35.25,31.75,33.25,1.3041e+6,0,1,0.51969897222229,0.52521183402625,0.47306314128606,0.49541258103185,7.30296e+7
1983-08-05 04:00:00 UTC,33.25,34.5,33,33.87,586700,0,1,0.49541258103185,0.51403711415335,0.49168767440755,0.50465034946012,3.28552e+7
1983-08-08 04:00:00 UTC,33.87,34.75,33.13,34,342900,0,1,0.50465034946012,0.51776202077765,0.49362462585219,0.50658730090475,1.92024e+7
1983-08-09 04:00:00 UTC,34,34.88,33.75,34.38,671300,0,1,0.50658730090475,0.51969897222229,0.50286239428045,0.51224915897369,3.75928e+7
1983-08-10 04:00:00 UTC,34.38,34.62,33.5,34.25,723100,0,1,0.51224915897369,0.51582506933302,0.49913748765615,0.51031220752905,4.04936e+7
1983-08-11 04:00:00 UTC,34.25,34.75,33.25,33.75,402600,0,1,0.51031220752905,0.51776202077765,0.49541258103185,0.50286239428045,2.25456e+7
1983-08-12 04:00:00 UTC,33.75,34.5,33.13,33.5,333200,0,1,0.50286239428045,0.51403711415335,0.49362462585219,0.49913748765615,1.86592e+7
1983-08-15 04:00:00 UTC,33.5,34.38,33.37,34.38,679800,0,1,0.49913748765615,0.51224915897369,0.49720053621152,0.51224915897369,3.80688e+7
1983-08-16 04:00:00 UTC,34.38,34.75,33.5,33.87,407900,0,1,0.51224915897369,0.51776202077765,0.49913748765615,0.50465034946012,2.28424e+7
1983-08-17 04:00:00 UTC,33.87,34.25,32.75,33.13,421600,0,1,0.50465034946012,0.51031220752905,0.48796276778325,0.49362462585219,2.36096e+7
1983-08-18 04:00:00 UTC,33.13,33.87,33,33.5,364900,0,1,0.49362462585219,0.50465034946012,0.49168767440755,0.49913748765615,2.04344e+7
1983-08-19 04:00:00 UTC,33.5,34,33.25,33.75,261600,0,1,0.49913748765615,0.50658730090475,0.49541258103185,0.50286239428045,1.46496e+7
1983-08-22 04:00:00 UTC,33.75,34.13,33.25,33.63,381100,0,1,0.50286239428045,0.50852425234939,0.49541258103185,0.50107443910079,2.13416e+7
1983-08-23 04:00:00 UTC,33.63,33.63,31.62,31.88,417800,0,1,0.50107443910079,0.50107443910079,0.47112618984142,0.47500009273069,2.33968e+7
1983-08-24 04:00:00 UTC,31.75,31.75,30.13,30.25,505800,0,1,0.47306314128606,0.47306314128606,0.44892574636059,0.45071370154026,2.83248e+7
1983-08-25 04:00:00 UTC,30.25,30.75,30,30.5,847200,0,1,0.45071370154026,0.45816351478886,0.44698879491596,0.45443860816456,4.74432e+7
1983-08-26 04:00:00 UTC,30.5,31,30.25,30.88,416000,0,1,0.45443860816456,0.46188842141316,0.45071370154026,0.46010046623349,2.3296e+7
1983-08-29 04:00:00 UTC,30.88,31.62,30,31.25,617400,0,1,0.46010046623349,0.47112618984142,0.44698879491596,0.46561332803746,3.45744e+7
1983-08-30 04:00:00 UTC,31.25,33.5,31.25,32.87,1.0444e+6,0,1,0.46561332803746,0.49913748765615,0.46561332803746,0.48975072296292,5.84864e+7
1983-08-31 04:00:00 UTC,33.13,37.25,33.13,37.25,893900,0,1,0.49362462585219,0.55501108702065,0.49362462585219,0.55501108702065,5.00584e+7
1983-09-01 04:00:00 UTC,37.25,38.5,35.5,36.37,973800,0,1,0.55501108702065,0.57363562014215,0.52893674065055,0.54189941570311,5.45328e+7
1983-09-02 04:00:00 UTC,36.37,38,36.25,38,577400,0,1,0.54189941570311,0.56618580689355,0.54011146052345,0.56618580689355,3.23344e+7
1983-09-06 04:00:00 UTC,38.75,39.75,38.75,39.37,811100,0,1,0.57736052676645,0.59226015326364,0.57736052676645,0.58659829519471,4.54216e+7
1983-09-07 04:00:00 UTC,39.25,39.25,33.87,34.62,1.7181e+6,0,1,0.58481034001505,0.58481034001505,0.50465034946012,0.51582506933302,9.62136e+7
1983-09-08 04:00:00 UTC,34.62,35,31.25,31.75,1.3708e+6,0,1,0.51582506933302,0.52148692740195,0.46561332803746,0.47306314128606,7.67648e+7
1983-09-09 04:00:00 UTC,31.75,31.88,30.5,30.63,949500,0,1,0.47306314128606,0.47500009273069,0.45443860816456,0.45637555960919,5.3172e+7
1983-09-12 04:00:00 UTC,30.63,32.5,30.25,30.63,1.1889e+6,0,1,0.45637555960919,0.48423786115895,0.45071370154026,0.45637555960919,6.65784e+7
1983-09-13 04:00:00 UTC,30.63,32.5,30.37,32,911500,0,1,0.45637555960919,0.48423786115895,0.45250165671992,0.47678804791036,5.1044e+7
1983-09-14 04:00:00 UTC,32,32.75,31,31.62,810400,0,1,0.47678804791036,0.48796276778325,0.46188842141316,0.47112618984142,4.53824e+7
1983-09-15 04:00:00 UTC,31.62,31.75,29.75,30.13,709100,0,1,0.47112618984142,0.47306314128606,0.44326388829166,0.44892574636059,3.97096e+7
1983-09-16 04:00:00 UTC,30.13,30.13,29.13,29.37,1.0078e+6,0,1,0.44892574636059,0.44892574636059,0.4340261198634,0.43760203022272,5.64368e+7
1983-09-19 04:00:00 UTC,29.37,32.25,29.25,32,901700,0,1,0.43760203022272,0.48051295453465,0.43581407504306,0.47678804791036,5.04952e+7
1983-09-20 04:00:00 UTC,32,33.5,32,32.12,1.0108e+6,0,1,0.47678804791036,0.49913748765615,0.47678804791036,0.47857600309002,5.66048e+7
1983-09-21 04:00:00 UTC,32.12,32.63,31.38,31.5,474800,0,1,0.47857600309002,0.48617481260359,0.46755027948209,0.46933823466176,2.65888e+7
1983-09-22 04:00:00 UTC,31.5,32.63,31.12,32.5,643400,0,1,0.46933823466176,0.48617481260359,0.46367637659282,0.48423786115895,3.60304e+7
1983-09-26 04:00:00 UTC,25.87,25.87,24.38,24.88,3.432e+6,0,1,0.38545333748253,0.38545333748253,0.3632528940017,0.3707027072503,1.92192e+8
1983-09-27 04:00:00 UTC,24.88,25,23,23.5,1.8621e+6,0,1,0.3707027072503,0.37249066242996,0.34269140943557,0.35014122268417,1.042776e+8
1983-09-28 04:00:00 UTC,23.5,23.5,22.13,22.87,1.6674e+6,0,1,0.35014122268417,0.35014122268417,0.329728734383,0.34075445799093,9.33744e+7
1983-09-29 04:00:00 UTC,22.87,23.75,22.63,22.75,1.2624e+6,0,1,0.34075445799093,0.35386612930847,0.3371785476316,0.33896650281127,7.06944e+7
1983-09-30 04:00:00 UTC,22.75,23.63,22.5,23.13,526200,0,1,0.33896650281127,0.3520781741288,0.33524159618697,0.3446283608802,2.94672e+7
1983-10-03 04:00:00 UTC,23.13,23.5,22.63,23.13,682600,0,1,0.3446283608802,0.35014122268417,0.3371785476316,0.3446283608802,3.82256e+7
1983-10-04 04:00:00 UTC,23.13,23.63,22.75,22.87,757200,0,1,0.3446283608802,0.3520781741288,0.33896650281127,0.34075445799093,4.24032e+7
1983-10-05 04:00:00 UTC,22.87,23.25,22.13,22.5,851200,0,1,0.34075445799093,0.34641631605987,0.329728734383,0.33524159618697,4.76672e+7
1983-10-06 04:00:00 UTC,22.5,22.87,21.75,22.25,1.0399e+6,0,1,0.33524159618697,0.34075445799093,0.32406687631407,0.33151668956267,5.82344e+7
1983-10-07 04:00:00 UTC,22.25,23.75,20.13,20.38,1.0997e+6,0,1,0.33151668956267,0.35386612930847,0.29992948138861,0.30365438801291,6.15832e+7
1983-10-10 04:00:00 UTC,20.13,20.13,18.37,19.75,2.3086e+6,0,1,0.29992948138861,0.29992948138861,0.27370613875354,0.29426762331967,1.292816e+8
1983-10-11 04:00:00 UTC,19.75,19.87,19.13,19.37,1.1284e+6,0,1,0.29426762331967,0.29605557849934,0.28502985489141,0.28860576525074,6.31904e+7
1983-10-12 04:00:00 UTC,19.37,21.25,19.25,21.12,2.1099e+6,0,1,0.28860576525074,0.31661706306547,0.28681781007107,0.31468011162083,1.181544e+8
1983-10-13 04:00:00 UTC,21.75,24,21.75,23,1.8773e+6,0,1,0.32406687631407,0.35759103593277,0.32406687631407,0.34269140943557,1.051288e+8
1983-10-14 04:00:00 UTC,23,23.75,22.5,22.75,1.2467e+6,0,1,0.34269140943557,0.35386612930847,0.33524159618697,0.33896650281127,6.98152e+7
1983-10-17 04:00:00 UTC,22.75,22.75,20.88,21,978200,0,1,0.33896650281127,0.33896650281127,0.31110420126151,0.31289215644117,5.47792e+7
1983-10-18 04:00:00 UTC,20.75,20.75,18.87,19.37,1.7097e+6,0,1,0.30916724981687,0.30916724981687,0.28115595200214,0.28860576525074,9.57432e+7
1983-10-19 04:00:00 UTC,19.37,22.25,19.13,21.5,1.283e+6,0,1,0.28860576525074,0.33151668956267,0.28502985489141,0.32034196968977,7.1848e+7
1983-10-20 04:00:00 UTC,21.5,22.13,19.87,20.38,587900,0,1,0.32034196968977,0.329728734383,0.29605557849934,0.30365438801291,3.29224e+7
1983-10-21 04:00:00 UTC,20.38,20.88,19.63,19.87,700900,0,1,0.30365438801291,0.31110420126151,0.29247966814001,0.29605557849934,3.92504e+7
1983-10-24 04:00:00 UTC,19.87,21.12,17.88,21.12,1.158e+6,0,1,0.29605557849934,0.31468011162083,0.26640532176991,0.31468011162083,6.4848e+7
1983-10-25 04:00:00 UTC,21.12,21.87,21,21.25,752000,0,1,0.31468011162083,0.32585483149373,0.31289215644117,0.31661706306547,4.2112e+7
1983-10-26 04:00:00 UTC,21.25,21.5,20,20.13,575500,0,1,0.31661706306547,0.32034196968977,0.29799252994397,0.29992948138861,3.2228e+7
1983-10-27 04:00:00 UTC,20.13,21.62,20.13,21.12,436800,0,1,0.29992948138861,0.32212992486943,0.29992948138861,0.31468011162083,2.44608e+7
1983-10-28 04:00:00 UTC,21.12,21.38,20.38,20.88,362500,0,1,0.31468011162083,0.31855401451011,0.30365438801291,0.31110420126151,2.03e+7
1983-10-31 05:00:00 UTC,21.12,23,21.12,22.63,773100,0,1,0.31468011162083,0.34269140943557,0.31468011162083,0.3371785476316,4.32936e+7
1983-11-01 05:00:00 UTC,22.63,24,21.62,23,1.466e+6,0,1,0.3371785476316,0.35759103593277,0.32212992486943,0.34269140943557,8.2096e+7
1983-11-02 05:00:00 UTC,23,24.12,23,23.5,903900,0,1,0.34269140943557,0.35937899111243,0.34269140943557,0.35014122268417,5.06184e+7
1983-11-03 05:00:00 UTC,23.5,23.63,21,21.87,1.2768e+6,0,1,0.35014122268417,0.3520781741288,0.31289215644117,0.32585483149373,7.15008e+7
1983-11-04 05:00:00 UTC,21.87,22,21,21.12,655100,0,1,0.32585483149373,0.32779178293837,0.31289215644117,0.31468011162083,3.66856e+7
1983-11-07 05:00:00 UTC,21.12,21.62,20.75,21,679100,0,1,0.31468011162083,0.32212992486943,0.30916724981687,0.31289215644117,3.80296e+7
1983-11-08 05:00:00 UTC,19.5,19.5,17.25,17.88,5.4532e+6,0,1,0.29054271669537,0.29054271669537,0.25701855707668,0.26640532176991,3.053792e+8
1983-11-09 05:00:00 UTC,17.88,19.25,17.5,19.25,1.578e+6,0,1,0.26640532176991,0.28681781007107,0.26074346370098,0.28681781007107,8.8368e+7
1983-11-10 05:00:00 UTC,19.25,20.13,19.25,19.63,991400,0,1,0.28681781007107,0.29992948138861,0.28681781007107,0.29247966814001,5.55184e+7
1983-11-11 05:00:00 UTC,19.63,20.38,19.5,20,518000,0,1,0.29247966814001,0.30365438801291,0.29054271669537,0.29799252994397,2.9008e+7
1983-11-14 05:00:00 UTC,20,20.25,19.63,19.75,483400,0,1,0.29799252994397,0.30171743656827,0.29247966814001,0.29426762331967,2.70704e+7
1983-11-15 05:00:00 UTC,19.75,19.87,19,19.75,529600,0,1,0.29426762331967,0.29605557849934,0.28309290344677,0.29426762331967,2.96576e+7
1983-11-16 05:00:00 UTC,19.75,20.5,19.63,20,456600,0,1,0.29426762331967,0.30544234319257,0.29247966814001,0.29799252994397,2.55696e+7
1983-11-17 05:00:00 UTC,20,20.75,20,20.5,403500,0,1,0.29799252994397,0.30916724981687,0.29799252994397,0.30544234319257,2.2596e+7
1983-11-18 05:00:00 UTC,20.5,20.88,20.25,20.62,356700,0,1,0.30544234319257,0.31110420126151,0.30171743656827,0.30723029837224,1.99752e+7
1983-11-21 05:00:00 UTC,20.62,21.62,20.62,21.5,468800,0,1,0.30723029837224,0.32212992486943,0.30723029837224,0.32034196968977,2.62528e+7
1983-11-22 05:00:00 UTC,21.5,21.75,21.25,21.5,469600,0,1,0.32034196968977,0.32406687631407,0.31661706306547,0.32034196968977,2.62976e+7
1983-11-23 05:00:00 UTC,21.5,21.5,20,20.38,510500,0,1,0.32034196968977,0.32034196968977,0.29799252994397,0.30365438801291,2.8588e+7
1983-11-25 05:00:00 UTC,20.38,20.62,20.38,20.5,166500,0,1,0.30365438801291,0.30723029837224,0.30365438801291,0.30544234319257,9.324e+6
1983-11-28 05:00:00 UTC,20.5,21.12,20.38,21,323200,0,1,0.30544234319257,0.31468011162083,0.30365438801291,0.31289215644117,1.80992e+7
1983-11-29 05:00:00 UTC,21,21.5,20.5,20.75,425400,0,1,0.31289215644117,0.32034196968977,0.30544234319257,0.30916724981687,2.38224e+7
1983-11-30 05:00:00 UTC,20.75,21,20.38,20.38,287200,0,1,0.30916724981687,0.31289215644117,0.30365438801291,0.30365438801291,1.60832e+7
1983-12-01 05:00:00 UTC,20.38,20.88,20,20.25,342300,0,1,0.30365438801291,0.31110420126151,0.29799252994397,0.30171743656827,1.91688e+7
1983-12-02 05:00:00 UTC,20.25,20.25,19.75,19.87,381100,0,1,0.30171743656827,0.30171743656827,0.29426762331967,0.29605557849934,2.13416e+7
1983-12-05 05:00:00 UTC,19.87,20.5,19.75,20.38,201600,0,1,0.29605557849934,0.30544234319257,0.29426762331967,0.30365438801291,1.12896e+7
1983-12-06 05:00:00 UTC,20.38,20.62,20.25,20.5,232100,0,1,0.30365438801291,0.30723029837224,0.30171743656827,0.30544234319257,1.29976e+7
1983-12-07 05:00:00 UTC,20.5,21.5,20.25,21,398000,0,1,0.30544234319257,0.32034196968977,0.30171743656827,0.31289215644117,2.2288e+7
1983-12-08 05:00:00 UTC,21,22.13,21,21.5,614400,0,1,0.31289215644117,0.329728734383,0.31289215644117,0.32034196968977,3.44064e+7
1983-12-09 05:00:00 UTC,21.5,22.13,21.25,21.62,369500,0,1,0.32034196968977,0.329728734383,0.31661706306547,0.32212992486943,2.0692e+7
1983-12-12 05:00:00 UTC,21.62,21.75,21,21.5,290800,0,1,0.32212992486943,0.32406687631407,0.31289215644117,0.32034196968977,1.62848e+7
1983-12-13 05:00:00 UTC,21.5,22.75,21.38,22.5,881900,0,1,0.32034196968977,0.33896650281127,0.31855401451011,0.33524159618697,4.93864e+7
1983-12-14 05:00:00 UTC,22.5,23.63,21.62,23.37,901300,0,1,0.33524159618697,0.3520781741288,0.32212992486943,0.34820427123953,5.04728e+7
1983-12-15 05:00:00 UTC,23.37,24.75,23.37,24.38,1.4134e+6,0,1,0.34820427123953,0.36876575580567,0.34820427123953,0.3632528940017,7.91504e+7
1983-12-16 05:00:00 UTC,24.38,25,24.25,24.75,825300,0,1,0.3632528940017,0.37249066242996,0.36131594255707,0.36876575580567,4.62168e+7
1983-12-19 05:00:00 UTC,24.75,25,23.88,24,775000,0,1,0.36876575580567,0.37249066242996,0.3558030807531,0.35759103593277,4.34e+7
1983-12-20 05:00:00 UTC,24,24,23,23.37,793500,0,1,0.35759103593277,0.35759103593277,0.34269140943557,0.34820427123953,4.4436e+7
1983-12-21 05:00:00 UTC,23.37,24.25,23.25,24.25,766900,0,1,0.34820427123953,0.36131594255707,0.34641631605987,0.36131594255707,4.29464e+7
1983-12-22 05:00:00 UTC,24.25,24.75,24.12,24.75,582800,0,1,0.36131594255707,0.36876575580567,0.35937899111243,0.36876575580567,3.26368e+7
1983-12-23 05:00:00 UTC,24.75,24.88,24.25,24.62,216800,0,1,0.36876575580567,0.3707027072503,0.36131594255707,0.36682880436103,1.21408e+7
1983-12-27 05:00:00 UTC,24.62,25,24.62,24.75,430500,0,1,0.36682880436103,0.37249066242996,0.36682880436103,0.36876575580567,2.4108e+7
1983-12-28 05:00:00 UTC,24.75,25.25,24.5,25,573900,0,1,0.36876575580567,0.37621556905426,0.36504084918137,0.37249066242996,3.21384e+7
1983-12-29 05:00:00 UTC,25,25.25,24.38,24.38,458700,0,1,0.37249066242996,0.37621556905426,0.3632528940017,0.3632528940017,2.56872e+7
1983-12-30 05:00:00 UTC,24.38,25,24.25,24.38,410100,0,1,0.3632528940017,0.37249066242996,0.36131594255707,0.3632528940017,2.29656e+7
1984-01-03 05:00:00 UTC,24.38,26.13,24.38,25.63,670500,0,1,0.3632528940017,0.3893272403718,0.3632528940017,0.3818774271232,3.7548e+7
1984-01-04 05:00:00 UTC,25.75,28,25.75,27.88,1.3063e+6,0,1,0.38366538230286,0.41718954192156,0.38366538230286,0.4154015867419,7.31528e+7
1984-01-05 05:00:00 UTC,27.88,29,27.62,28.25,1.3648e+6,0,1,0.4154015867419,0.43208916841876,0.41152768385263,0.42091444854586,7.64288e+7
1984-01-06 05:00:00 UTC,28.25,28.62,27.25,27.75,752200,0,1,0.42091444854586,0.42642731034982,0.40601482204866,0.41346463529726,4.21232e+7
1984-01-09 05:00:00 UTC,27.75,27.75,25.37,26.25,963100,0,1,0.41346463529726,0.41346463529726,0.37800352423393,0.39111519555146,5.39336e+7
1984-01-10 05:00:00 UTC,26.25,27.62,26.25,27.62,768700,0,1,0.39111519555146,0.41152768385263,0.39111519555146,0.41152768385263,4.30472e+7
1984-01-11 05:00:00 UTC,27.62,28.5,27.5,28,785500,0,1,0.41152768385263,0.42463935517016,0.40973972867296,0.41718954192156,4.3988e+7
1984-01-12 05:00:00 UTC,28,28.38,27.62,27.88,492600,0,1,0.41718954192156,0.4228513999905,0.41152768385263,0.4154015867419,2.75856e+7
1984-01-13 05:00:00 UTC,27.88,28.25,26.75,27.25,543500,0,1,0.4154015867419,0.42091444854586,0.39856500880006,0.40601482204866,3.0436e+7
1984-01-16 05:00:00 UTC,27.25,28.25,27.13,27.88,614200,0,1,0.40601482204866,0.42091444854586,0.404226866869,0.4154015867419,3.43952e+7
1984-01-17 05:00:00 UTC,27.88,28.75,27.88,28.62,665500,0,1,0.4154015867419,0.42836426179446,0.4154015867419,0.42642731034982,3.7268e+7
1984-01-18 05:00:00 UTC,28.62,29.25,28.12,28.75,984400,0,1,0.42642731034982,0.43581407504306,0.41897749710122,0.42836426179446,5.51264e+7
1984-01-19 05:00:00 UTC,28.75,29.5,28.5,29,668400,0,1,0.42836426179446,0.43953898166736,0.42463935517016,0.43208916841876,3.74304e+7
1984-01-20 05:00:00 UTC,29,29.13,28.25,28.62,631000,0,1,0.43208916841876,0.4340261198634,0.42091444854586,0.42642731034982,3.5336e+7
1984-01-23 05:00:00 UTC,28.62,29.13,28.38,28.87,1.2427e+6,0,1,0.42642731034982,0.4340261198634,0.4228513999905,0.43015221697412,6.95912e+7
1984-01-24 05:00:00 UTC,28.87,29,26.5,27.25,1.4296e+6,0,1,0.43015221697412,0.43208916841876,0.39484010217576,0.40601482204866,8.00576e+7
1984-01-25 05:00:00 UTC,27.25,28.87,26.87,27,1.178e+6,0,1,0.40601482204866,0.43015221697412,0.40035296397973,0.40228991542436,6.5968e+7
1984-01-26 05:00:00 UTC,27,28,27,27.62,752200,0,1,0.40228991542436,0.41718954192156,0.40228991542436,0.41152768385263,4.21232e+7
1984-01-27 05:00:00 UTC,27.62,27.75,25.63,26.13,866500,0,1,0.41152768385263,0.41346463529726,0.3818774271232,0.3893272403718,4.8524e+7
1984-01-30 05:00:00 UTC,26.13,26.63,24.12,24.75,1.2387e+6,0,1,0.3893272403718,0.3967770536204,0.35937899111243,0.36876575580567,6.93672e+7
1984-01-31 05:00:00 UTC,24.75,25.25,23.13,24.75,1.5406e+6,0,1,0.36876575580567,0.37621556905426,0.3446283608802,0.36876575580567,8.62736e+7
1984-02-01 05:00:00 UTC,24.75,25.5,24.5,24.62,728200,0,1,0.36876575580567,0.37994047567856,0.36504084918137,0.36682880436103,4.07792e+7
1984-02-02 05:00:00 UTC,24.62,25,24.12,24.88,602300,0,1,0.36682880436103,0.37249066242996,0.35937899111243,0.3707027072503,3.37288e+7
1984-02-03 05:00:00 UTC,24.88,25.5,24.5,24.5,649500,0,1,0.3707027072503,0.37994047567856,0.36504084918137,0.36504084918137,3.6372e+7
1984-02-06 05:00:00 UTC,24.5,24.5,23.13,23.25,739100,0,1,0.36504084918137,0.36504084918137,0.3446283608802,0.34641631605987,4.13896e+7
1984-02-07 05:00:00 UTC,23.25,24.25,22.37,24.12,972000,0,1,0.34641631605987,0.36131594255707,0.33330464474233,0.35937899111243,5.4432e+7
1984-02-08 05:00:00 UTC,24.12,24.5,23.25,23.25,661700,0,1,0.35937899111243,0.36504084918137,0.34641631605987,0.34641631605987,3.70552e+7
1984-02-09 05:00:00 UTC,23.25,24.12,22.63,23.63,1.0482e+6,0,1,0.34641631605987,0.35937899111243,0.3371785476316,0.3520781741288,5.86992e+7
1984-02-10 05:00:00 UTC,23.63,25,23.63,24.38,642700,0,1,0.3520781741288,0.37249066242996,0.3520781741288,0.3632528940017,3.59912e+7
1984-02-13 05:00:00 UTC,24.38,24.62,23.88,24.25,472000,0,1,0.3632528940017,0.36682880436103,0.3558030807531,0.36131594255707,2.6432e+7
1984-02-14 05:00:00 UTC,24.25,25.75,24.25,25.63,933300,0,1,0.36131594255707,0.38366538230286,0.36131594255707,0.3818774271232,5.22648e+7
1984-02-15 05:00:00 UTC,25.63,26.75,24.88,25.12,896600,0,1,0.3818774271232,0.39856500880006,0.3707027072503,0.37427861760963,5.02096e+7
1984-02-16 05:00:00 UTC,25.12,25.5,24.5,25.37,469800,0,1,0.37427861760963,0.37994047567856,0.36504084918137,0.37800352423393,2.63088e+7
